est,conf.up,conf.low,trend,index,dummy0,isSig
0.05764257254137335,1.3069398556616818,-1.191654710578935,2,sardSpawnHab,0,0
-0.15047030167321085,0.3135392242795453,-0.614479827625967,2,sardNurseHab,0,0
-0.18185790786848505,0.6247222764084253,-0.9884380921453954,2,springSST,0,0
-0.09770580931356476,0.3645331476142016,-0.559944766241331,2,randTest,0,0
0.18869512893651844,0.2690279503837848,0.10836230748925202,3,NCOPspring,0,1
0.19065911379450354,0.21054643774976786,0.1707717898392392,3,NCOPsummerlag1,0,1
-0.048253036852848145,0.44128239950668396,-0.5377884732123802,3,BEUTI_33N,0,0
0.08069294882053697,0.32975326752892276,-0.16836736988784884,3,BEUTI_39N,0,0
-0.06652938632644412,0.2087867319838554,-0.3418455046367437,3,CUTI_33N,0,0
0.05500945229037926,0.18160245523771423,-0.07158355065695582,3,CUTI_39N,0,0
-0.37701769589291234,-0.09555142794739518,-0.6584839638384297,3,OC_LUSI_33N,0,1
0.26665999397378065,0.48363352124026576,0.04968646670729571,3,OC_STI_33N,0,1
-0.2591939473810289,-0.20671977257447016,-0.3116681221875876,3,RREAS_Myctophids,0,1
0.2898608096626042,0.3461471079905544,0.2335745113346539,3,RREAS_YOYsardine,0,1
0.3529564921119007,0.6528100083197979,0.0531029759040037,3,age1SprSardmeanWAA,0,1
0.502261542291674,0.6671112271576621,0.33741185742568586,3,meanSSBwt,0,1
-0.06129017460438202,0.0880814654337441,-0.21066181464250816,3,ZM_NorCal,0,0
-0.03768004757491139,0.012661300216885711,-0.08802139536670844,3,ZM_SoCal,0,0
-0.09270987703433906,0.19347628290074198,-0.3788960369694201,3,sardRec,0,0
0.0011126495901334146,0.3474405397724554,-0.34521524059218855,3,anchBioSmrySeas1,0,0
0.1993459519231735,0.19442757368290603,0.20426433016344092,3,summerSST,0,1
0.13742981203096796,0.5170328804088336,-0.24217325634689763,3,avgOffTransspring,0,0
0.30123048058726337,0.47032396688047007,0.13213699429405662,3,avgOffTranssummer,0,1
-0.07604974750798321,0.35083833286849775,-0.5029378278844642,3,sprRelOffTrans,0,0
-0.3735220689185395,-0.12911445928730417,-0.617929678549775,3,sumRelOffTrans,0,1
0.26752992581404894,0.2784080624589224,0.2566517891691754,3,meanK,0,1
-0.11650443387280654,0.10651844684400064,-0.3395273145896137,3,OC_LUSI_39N,0,0
-0.5470075227086215,-0.242746726214219,-0.8512683192030241,3,sardSpawnHab,0,1
