YEAR,MONTH,COUNTRY,REGION,SUB_REGION,PORT_AREA,FISHERY,MT,FAO_CODE,SUB_POP
1981,7,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1981,8,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1981,9,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1981,10,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1981,11,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1981,12,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1981,7,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1981,8,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1981,9,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1981,10,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1981,11,USA,CA,CCA,Monterey,INC,0.002,CHP,NSP
1981,12,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1981,7,USA,CA,SCA,So. California,INC,0.686,CHP,SSP
1981,7,USA,CA,SCA,So. California,LIV,0.972,CHP,SSP
1981,8,USA,CA,SCA,So. California,INC,1.075,CHP,SSP
1981,8,USA,CA,SCA,So. California,LIV,1.187,CHP,SSP
1981,9,USA,CA,SCA,So. California,INC,2.494,CHP,SSP
1981,9,USA,CA,SCA,So. California,LIV,0.905,CHP,SSP
1981,10,USA,CA,SCA,So. California,INC,0.534,CHP,SSP
1981,10,USA,CA,SCA,So. California,LIV,0.513,CHP,SSP
1981,11,USA,CA,SCA,So. California,INC,0.991,CHP,SSP
1981,11,USA,CA,SCA,So. California,LIV,0.244,CHP,SSP
1981,12,USA,CA,SCA,So. California,INC,0,CHP,SSP
1981,12,USA,CA,SCA,So. California,LIV,0.161,CHP,SSP
1982,1,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1982,2,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1982,3,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1982,4,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1982,5,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1982,6,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1982,7,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1982,8,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1982,9,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1982,10,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1982,11,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1982,12,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1982,1,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1982,2,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1982,3,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1982,4,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1982,5,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1982,6,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1982,7,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1982,8,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1982,9,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1982,10,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1982,11,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1982,12,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1982,1,USA,CA,SCA,So. California,INC,0.454,CHP,NSP
1982,1,USA,CA,SCA,So. California,LIV,1.163,CHP,NSP
1982,2,USA,CA,SCA,So. California,INC,1.905,CHP,NSP
1982,2,USA,CA,SCA,So. California,LIV,0.994,CHP,NSP
1982,3,USA,CA,SCA,So. California,INC,11.703,CHP,NSP
1982,3,USA,CA,SCA,So. California,LIV,1.394,CHP,NSP
1982,4,USA,CA,SCA,So. California,INC,18.507,CHP,NSP
1982,4,USA,CA,SCA,So. California,LIV,1.82,CHP,NSP
1982,5,USA,CA,SCA,So. California,INC,11.249,CHP,NSP
1982,5,USA,CA,SCA,So. California,LIV,3.044,CHP,NSP
1982,6,USA,CA,SCA,So. California,INC,13.336,CHP,NSP
1982,6,USA,CA,SCA,So. California,LIV,4.366,CHP,NSP
1982,7,USA,CA,SCA,So. California,INC,19.686,CHP,SSP
1982,7,USA,CA,SCA,So. California,LIV,6.157,CHP,SSP
1982,8,USA,CA,SCA,So. California,INC,10.433,CHP,SSP
1982,8,USA,CA,SCA,So. California,LIV,7.518,CHP,SSP
1982,9,USA,CA,SCA,So. California,INC,12.066,CHP,SSP
1982,9,USA,CA,SCA,So. California,LIV,5.732,CHP,SSP
1982,10,USA,CA,SCA,So. California,INC,10.433,CHP,SSP
1982,10,USA,CA,SCA,So. California,LIV,3.247,CHP,SSP
1982,11,USA,CA,SCA,So. California,INC,20.593,CHP,SSP
1982,11,USA,CA,SCA,So. California,LIV,1.548,CHP,SSP
1982,12,USA,CA,SCA,So. California,INC,0.726,CHP,NSP
1982,12,USA,CA,SCA,So. California,LIV,1.017,CHP,NSP
1983,1,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1983,2,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1983,3,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1983,4,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1983,5,MÉXICO,BCN,ENS,Ensenada,DIR,75,CHP,NSP
1983,6,MÉXICO,BCN,ENS,Ensenada,DIR,74.5,CHP,SSP
1983,7,MÉXICO,BCN,ENS,Ensenada,DIR,29.8,CHP,SSP
1983,8,MÉXICO,BCN,ENS,Ensenada,DIR,94.3,CHP,SSP
1983,9,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1983,10,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1983,11,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1983,12,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1983,1,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1983,2,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1983,3,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1983,4,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1983,5,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1983,6,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1983,7,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1983,8,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1983,9,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1983,10,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1983,11,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1983,12,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1983,1,USA,CA,SCA,So. California,INC,28.939,CHP,NSP
1983,1,USA,CA,SCA,So. California,LIV,5.909,CHP,NSP
1983,2,USA,CA,SCA,So. California,INC,9.435,CHP,NSP
1983,2,USA,CA,SCA,So. California,LIV,5.047,CHP,NSP
1983,3,USA,CA,SCA,So. California,INC,1.361,CHP,NSP
1983,3,USA,CA,SCA,So. California,LIV,7.079,CHP,NSP
1983,4,USA,CA,SCA,So. California,INC,107.955,CHP,NSP
1983,4,USA,CA,SCA,So. California,LIV,9.244,CHP,NSP
1983,5,USA,CA,SCA,So. California,INC,92.986,CHP,NSP
1983,5,USA,CA,SCA,So. California,LIV,15.458,CHP,NSP
1983,6,USA,CA,SCA,So. California,INC,22.589,CHP,SSP
1983,6,USA,CA,SCA,So. California,LIV,22.174,CHP,SSP
1983,7,USA,CA,SCA,So. California,INC,0,CHP,SSP
1983,7,USA,CA,SCA,So. California,LIV,31.272,CHP,SSP
1983,8,USA,CA,SCA,So. California,INC,19.051,CHP,SSP
1983,8,USA,CA,SCA,So. California,LIV,38.182,CHP,SSP
1983,9,USA,CA,SCA,So. California,INC,29.211,CHP,SSP
1983,9,USA,CA,SCA,So. California,LIV,29.113,CHP,SSP
1983,10,USA,CA,SCA,So. California,INC,0.816,CHP,SSP
1983,10,USA,CA,SCA,So. California,LIV,16.492,CHP,SSP
1983,11,USA,CA,SCA,So. California,INC,36.015,CHP,SSP
1983,11,USA,CA,SCA,So. California,LIV,7.864,CHP,SSP
1983,12,USA,CA,SCA,So. California,INC,3.992,CHP,NSP
1983,12,USA,CA,SCA,So. California,LIV,5.167,CHP,NSP
1984,1,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1984,2,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1984,3,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1984,4,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1984,5,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1984,6,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1984,7,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1984,8,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1984,9,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1984,10,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1984,11,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1984,12,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1984,1,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1984,2,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1984,3,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1984,4,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1984,5,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1984,6,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1984,7,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1984,8,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1984,9,USA,CA,CCA,Monterey,INC,17.872,CHP,NSP
1984,10,USA,CA,CCA,Monterey,INC,17.962,CHP,NSP
1984,11,USA,CA,CCA,Monterey,INC,28.032,CHP,NSP
1984,12,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1984,1,USA,CA,SCA,So. California,INC,49.714,CHP,NSP
1984,1,USA,CA,SCA,So. California,LIV,1.623,CHP,NSP
1984,2,USA,CA,SCA,So. California,INC,21.591,CHP,NSP
1984,2,USA,CA,SCA,So. California,LIV,1.386,CHP,NSP
1984,3,USA,CA,SCA,So. California,INC,13.789,CHP,NSP
1984,3,USA,CA,SCA,So. California,LIV,1.944,CHP,NSP
1984,4,USA,CA,SCA,So. California,INC,21.772,CHP,NSP
1984,4,USA,CA,SCA,So. California,LIV,2.539,CHP,NSP
1984,5,USA,CA,SCA,So. California,INC,24.313,CHP,SSP
1984,5,USA,CA,SCA,So. California,LIV,4.245,CHP,SSP
1984,6,USA,CA,SCA,So. California,INC,27.941,CHP,SSP
1984,6,USA,CA,SCA,So. California,LIV,6.089,CHP,SSP
1984,7,USA,CA,SCA,So. California,INC,0,CHP,SSP
1984,7,USA,CA,SCA,So. California,LIV,8.588,CHP,SSP
1984,8,USA,CA,SCA,So. California,INC,2.359,CHP,SSP
1984,8,USA,CA,SCA,So. California,LIV,10.485,CHP,SSP
1984,9,USA,CA,SCA,So. California,INC,1.724,CHP,SSP
1984,9,USA,CA,SCA,So. California,LIV,7.995,CHP,SSP
1984,10,USA,CA,SCA,So. California,INC,3.992,CHP,SSP
1984,10,USA,CA,SCA,So. California,LIV,4.529,CHP,SSP
1984,11,USA,CA,SCA,So. California,INC,1.27,CHP,SSP
1984,11,USA,CA,SCA,So. California,LIV,2.159,CHP,SSP
1984,12,USA,CA,SCA,So. California,INC,2.177,CHP,NSP
1984,12,USA,CA,SCA,So. California,LIV,1.419,CHP,NSP
1985,1,MÉXICO,BCN,ENS,Ensenada,DIR,3174.2,CHP,NSP
1985,2,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1985,3,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1985,4,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1985,5,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1985,6,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1985,7,MÉXICO,BCN,ENS,Ensenada,DIR,128.2,CHP,SSP
1985,8,MÉXICO,BCN,ENS,Ensenada,DIR,39.7,CHP,SSP
1985,9,MÉXICO,BCN,ENS,Ensenada,DIR,306.8,CHP,SSP
1985,10,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1985,11,MÉXICO,BCN,ENS,Ensenada,DIR,73.4,CHP,SSP
1985,12,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1985,1,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1985,2,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1985,3,USA,CA,CCA,Monterey,INC,9.888,CHP,NSP
1985,4,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1985,5,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1985,6,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1985,7,USA,CA,CCA,Monterey,INC,0.907,CHP,NSP
1985,8,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1985,9,USA,CA,CCA,Monterey,INC,2.449,CHP,NSP
1985,10,USA,CA,CCA,Monterey,INC,5.262,CHP,NSP
1985,11,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1985,12,USA,CA,CCA,Monterey,INC,15.876,CHP,NSP
1985,1,USA,CA,SCA,So. California,INC,11.34,CHP,NSP
1985,1,USA,CA,SCA,So. California,LIV,0.337,CHP,NSP
1985,2,USA,CA,SCA,So. California,INC,47.174,CHP,NSP
1985,2,USA,CA,SCA,So. California,LIV,0.288,CHP,NSP
1985,3,USA,CA,SCA,So. California,INC,67.676,CHP,NSP
1985,3,USA,CA,SCA,So. California,LIV,0.403,CHP,NSP
1985,4,USA,CA,SCA,So. California,INC,170.641,CHP,NSP
1985,4,USA,CA,SCA,So. California,LIV,0.527,CHP,NSP
1985,5,USA,CA,SCA,So. California,INC,14.243,CHP,NSP
1985,5,USA,CA,SCA,So. California,LIV,0.881,CHP,NSP
1985,6,USA,CA,SCA,So. California,INC,0.635,CHP,SSP
1985,6,USA,CA,SCA,So. California,LIV,1.264,CHP,SSP
1985,7,USA,CA,SCA,So. California,INC,29.211,CHP,SSP
1985,7,USA,CA,SCA,So. California,LIV,1.782,CHP,SSP
1985,8,USA,CA,SCA,So. California,INC,39.735,CHP,SSP
1985,8,USA,CA,SCA,So. California,LIV,2.176,CHP,SSP
1985,9,USA,CA,SCA,So. California,INC,39.825,CHP,SSP
1985,9,USA,CA,SCA,So. California,LIV,1.659,CHP,SSP
1985,10,USA,CA,SCA,So. California,INC,11.431,CHP,SSP
1985,10,USA,CA,SCA,So. California,LIV,0.94,CHP,SSP
1985,11,USA,CA,SCA,So. California,INC,26.49,CHP,SSP
1985,11,USA,CA,SCA,So. California,LIV,0.448,CHP,SSP
1985,12,USA,CA,SCA,So. California,INC,100.153,CHP,NSP
1985,12,USA,CA,SCA,So. California,LIV,0.294,CHP,NSP
1986,1,MÉXICO,BCN,ENS,Ensenada,DIR,85.9,CHP,NSP
1986,2,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1986,3,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1986,4,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1986,5,MÉXICO,BCN,ENS,Ensenada,DIR,13.3,CHP,SSP
1986,6,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1986,7,MÉXICO,BCN,ENS,Ensenada,DIR,23.4,CHP,SSP
1986,8,MÉXICO,BCN,ENS,Ensenada,DIR,40.3,CHP,SSP
1986,9,MÉXICO,BCN,ENS,Ensenada,DIR,51.9,CHP,SSP
1986,10,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1986,11,MÉXICO,BCN,ENS,Ensenada,DIR,27.8,CHP,SSP
1986,12,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1986,1,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1986,1,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1986,2,USA,CA,CCA,Monterey,DIR,2.177,CHP,NSP
1986,2,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1986,3,USA,CA,CCA,Monterey,DIR,7.983,CHP,NSP
1986,3,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1986,4,USA,CA,CCA,Monterey,DIR,13.88,CHP,NSP
1986,4,USA,CA,CCA,Monterey,INC,1.089,CHP,NSP
1986,5,USA,CA,CCA,Monterey,DIR,9.344,CHP,NSP
1986,5,USA,CA,CCA,Monterey,INC,9.979,CHP,NSP
1986,6,USA,CA,CCA,Monterey,DIR,19.323,CHP,NSP
1986,6,USA,CA,CCA,Monterey,INC,1.542,CHP,NSP
1986,7,USA,CA,CCA,Monterey,DIR,17.055,CHP,NSP
1986,7,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1986,8,USA,CA,CCA,Monterey,DIR,1.814,CHP,NSP
1986,8,USA,CA,CCA,Monterey,INC,20.684,CHP,NSP
1986,9,USA,CA,CCA,Monterey,DIR,0.091,CHP,NSP
1986,9,USA,CA,CCA,Monterey,INC,6.895,CHP,NSP
1986,10,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1986,10,USA,CA,CCA,Monterey,INC,0.363,CHP,NSP
1986,11,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1986,11,USA,CA,CCA,Monterey,INC,0.635,CHP,NSP
1986,12,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1986,12,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1986,1,USA,CA,SCA,So. California,DIR,82.009,CHP,NSP
1986,1,USA,CA,SCA,So. California,INC,75.659,CHP,NSP
1986,1,USA,CA,SCA,So. California,LIV,0.521,CHP,NSP
1986,2,USA,CA,SCA,So. California,DIR,76.022,CHP,NSP
1986,2,USA,CA,SCA,So. California,INC,47.899,CHP,NSP
1986,2,USA,CA,SCA,So. California,LIV,0.445,CHP,NSP
1986,3,USA,CA,SCA,So. California,DIR,31.479,CHP,NSP
1986,3,USA,CA,SCA,So. California,INC,174.996,CHP,NSP
1986,3,USA,CA,SCA,So. California,LIV,0.624,CHP,NSP
1986,4,USA,CA,SCA,So. California,DIR,60.781,CHP,NSP
1986,4,USA,CA,SCA,So. California,INC,87.634,CHP,NSP
1986,4,USA,CA,SCA,So. California,LIV,0.814,CHP,NSP
1986,5,USA,CA,SCA,So. California,DIR,66.769,CHP,NSP
1986,5,USA,CA,SCA,So. California,INC,44.724,CHP,NSP
1986,5,USA,CA,SCA,So. California,LIV,1.362,CHP,NSP
1986,6,USA,CA,SCA,So. California,DIR,7.62,CHP,NSP
1986,6,USA,CA,SCA,So. California,INC,98.883,CHP,NSP
1986,6,USA,CA,SCA,So. California,LIV,1.953,CHP,NSP
1986,7,USA,CA,SCA,So. California,DIR,5.443,CHP,SSP
1986,7,USA,CA,SCA,So. California,INC,5.08,CHP,SSP
1986,7,USA,CA,SCA,So. California,LIV,2.755,CHP,SSP
1986,8,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1986,8,USA,CA,SCA,So. California,INC,20.593,CHP,SSP
1986,8,USA,CA,SCA,So. California,LIV,3.363,CHP,SSP
1986,9,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1986,9,USA,CA,SCA,So. California,INC,43.817,CHP,SSP
1986,9,USA,CA,SCA,So. California,LIV,2.564,CHP,SSP
1986,10,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1986,10,USA,CA,SCA,So. California,INC,80.104,CHP,SSP
1986,10,USA,CA,SCA,So. California,LIV,1.453,CHP,SSP
1986,11,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1986,11,USA,CA,SCA,So. California,INC,2.268,CHP,SSP
1986,11,USA,CA,SCA,So. California,LIV,0.693,CHP,SSP
1986,12,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1986,12,USA,CA,SCA,So. California,INC,39.463,CHP,SSP
1986,12,USA,CA,SCA,So. California,LIV,0.455,CHP,SSP
1987,1,MÉXICO,BCN,ENS,Ensenada,DIR,74.6,CHP,NSP
1987,2,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1987,3,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,NSP
1987,4,MÉXICO,BCN,ENS,Ensenada,DIR,72.6,CHP,SSP
1987,5,MÉXICO,BCN,ENS,Ensenada,DIR,243.4,CHP,SSP
1987,6,MÉXICO,BCN,ENS,Ensenada,DIR,584.4,CHP,SSP
1987,7,MÉXICO,BCN,ENS,Ensenada,DIR,2.1,CHP,SSP
1987,8,MÉXICO,BCN,ENS,Ensenada,DIR,0,CHP,SSP
1987,9,MÉXICO,BCN,ENS,Ensenada,DIR,146.9,CHP,SSP
1987,10,MÉXICO,BCN,ENS,Ensenada,DIR,783.2,CHP,SSP
1987,11,MÉXICO,BCN,ENS,Ensenada,DIR,422.5,CHP,SSP
1987,12,MÉXICO,BCN,ENS,Ensenada,DIR,101.9,CHP,NSP
1987,1,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1987,1,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1987,2,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1987,2,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1987,3,USA,CA,CCA,Monterey,DIR,20.049,CHP,NSP
1987,3,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1987,4,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1987,4,USA,CA,CCA,Monterey,INC,1.089,CHP,NSP
1987,5,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1987,5,USA,CA,CCA,Monterey,INC,0.544,CHP,NSP
1987,6,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1987,6,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1987,7,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1987,7,USA,CA,CCA,Monterey,INC,17.237,CHP,NSP
1987,8,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1987,8,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1987,9,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1987,9,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1987,10,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1987,10,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1987,11,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1987,11,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1987,12,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1987,12,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1987,1,USA,CA,SCA,So. California,DIR,47.446,CHP,NSP
1987,1,USA,CA,SCA,So. California,INC,161.57,CHP,NSP
1987,1,USA,CA,SCA,So. California,LIV,6.613,CHP,NSP
1987,2,USA,CA,SCA,So. California,DIR,85.003,CHP,NSP
1987,2,USA,CA,SCA,So. California,INC,228.611,CHP,NSP
1987,2,USA,CA,SCA,So. California,LIV,5.648,CHP,NSP
1987,3,USA,CA,SCA,So. California,DIR,158.304,CHP,NSP
1987,3,USA,CA,SCA,So. California,INC,291.66,CHP,NSP
1987,3,USA,CA,SCA,So. California,LIV,7.922,CHP,NSP
1987,4,USA,CA,SCA,So. California,DIR,71.033,CHP,NSP
1987,4,USA,CA,SCA,So. California,INC,111.312,CHP,NSP
1987,4,USA,CA,SCA,So. California,LIV,10.346,CHP,NSP
1987,5,USA,CA,SCA,So. California,DIR,1.996,CHP,NSP
1987,5,USA,CA,SCA,So. California,INC,35.743,CHP,NSP
1987,5,USA,CA,SCA,So. California,LIV,17.3,CHP,NSP
1987,6,USA,CA,SCA,So. California,DIR,0.091,CHP,SSP
1987,6,USA,CA,SCA,So. California,INC,89.448,CHP,SSP
1987,6,USA,CA,SCA,So. California,LIV,24.816,CHP,SSP
1987,7,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1987,7,USA,CA,SCA,So. California,INC,83.824,CHP,SSP
1987,7,USA,CA,SCA,So. California,LIV,34.999,CHP,SSP
1987,8,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1987,8,USA,CA,SCA,So. California,INC,107.774,CHP,SSP
1987,8,USA,CA,SCA,So. California,LIV,42.732,CHP,SSP
1987,9,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1987,9,USA,CA,SCA,So. California,INC,280.229,CHP,SSP
1987,9,USA,CA,SCA,So. California,LIV,32.582,CHP,SSP
1987,10,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1987,10,USA,CA,SCA,So. California,INC,178.988,CHP,SSP
1987,10,USA,CA,SCA,So. California,LIV,18.457,CHP,SSP
1987,11,USA,CA,SCA,So. California,DIR,0,CHP,SSP
1987,11,USA,CA,SCA,So. California,INC,66.406,CHP,SSP
1987,11,USA,CA,SCA,So. California,LIV,8.801,CHP,SSP
1987,12,USA,CA,SCA,So. California,DIR,0,CHP,NSP
1987,12,USA,CA,SCA,So. California,INC,56.245,CHP,NSP
1987,12,USA,CA,SCA,So. California,LIV,5.783,CHP,NSP
1988,1,MÉXICO,BCN,ENS,Ensenada,DIR,62.1,CHP,NSP
1988,2,MÉXICO,BCN,ENS,Ensenada,DIR,140,CHP,NSP
1988,3,MÉXICO,BCN,ENS,Ensenada,DIR,154,CHP,NSP
1988,4,MÉXICO,BCN,ENS,Ensenada,DIR,54.9,CHP,SSP
1988,5,MÉXICO,BCN,ENS,Ensenada,DIR,67.8,CHP,NSP
1988,6,MÉXICO,BCN,ENS,Ensenada,DIR,141.4,CHP,SSP
1988,7,MÉXICO,BCN,ENS,Ensenada,DIR,340.9,CHP,SSP
1988,8,MÉXICO,BCN,ENS,Ensenada,DIR,753.4,CHP,SSP
1988,9,MÉXICO,BCN,ENS,Ensenada,DIR,44.5,CHP,SSP
1988,10,MÉXICO,BCN,ENS,Ensenada,DIR,90.2,CHP,SSP
1988,11,MÉXICO,BCN,ENS,Ensenada,DIR,89.5,CHP,SSP
1988,12,MÉXICO,BCN,ENS,Ensenada,DIR,96.2,CHP,NSP
1988,1,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1988,1,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1988,2,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1988,2,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1988,3,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1988,3,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1988,4,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1988,4,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1988,5,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1988,5,USA,CA,CCA,Monterey,INC,7.439,CHP,NSP
1988,6,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1988,6,USA,CA,CCA,Monterey,INC,0.181,CHP,NSP
1988,7,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1988,7,USA,CA,CCA,Monterey,INC,2.54,CHP,NSP
1988,8,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1988,8,USA,CA,CCA,Monterey,INC,0,CHP,NSP
1988,9,USA,CA,CCA,Monterey,DIR,0,CHP,NSP
1988,9,USA,CA,CCA,Monterey,INC,0,CHP,NSP
